id,government_id,diagnosed_date,age,gender,detected_city,detected_district,detected_state,nationality,current_status,status_change_date,notes
1336,US-210428,21/01/2023,,F,Bondburgh,Lauraburgh,Wyoming,USA,Deceased,16/05/2023,N/A
1337,US-416084,29/09/2023,71,M,Lynchberg,Lisastad,North Carolina,USA,Hospitalized,24/07/2023,N/A
1338,US-465791,15/12/2022,64,F,Lopezchester,Barrland,Pennsylvania,USA,Recovered,28/01/2023,N/A
1339,US-894613,24/03/2023,63,M,West Valerie,Mahoneyburgh,New Jersey,USA,Deceased,20/11/2023,N/A
1340,US-130998,10/03/2023,2,F,Leeland,Ericaside,Kentucky,USA,Deceased,23/06/2023,N/A
1341,US-542049,17/05/2023,74,M,Lake James,Port Stevenfurt,Ohio,USA,Hospitalized,29/05/2023,N/A
1342,US-79611,22/08/2023,52,M,West Anahaven,Port Maria,Kansas,USA,Hospitalized,06/05/2023,N/A
1343,US-333242,08/08/2023,82,M,New Austin,Angelicaport,Delaware,USA,Deceased,17/03/2023,N/A
1344,US-77118,25/09/2023,94,M,East Kennethview,New Brandonshire,New Jersey,USA,Recovered,11/09/2023,N/A
1345,US-779649,24/12/2022,9,F,Lucasview,Paulaton,Utah,USA,Hospitalized,21/06/2023,N/A
1346,US-826763,02/07/2023,30,F,Briggsmouth,Williamsshire,Maryland,USA,Hospitalized,27/02/2023,N/A
1347,US-996334,17/04/2023,80,F,Humphreyhaven,Brianshire,Alaska,USA,Hospitalized,19/12/2022,N/A
1348,US-522968,31/08/2023,35,,Shawnbury,Watkinsbury,Wisconsin,USA,Recovered,23/10/2023,N/A
1349,US-476816,27/06/2023,,M,Danielshire,Jamieberg,South Carolina,USA,Hospitalized,09/09/2023,N/A
1350,US-152900,20/06/2023,24,M,Lake Tyler,Loveberg,Montana,USA,Hospitalized,24/12/2022,N/A
1351,US-213802,26/03/2023,,M,Lake Angelaview,West Philip,Pennsylvania,USA,Deceased,23/11/2023,N/A
1352,US-960252,14/10/2023,,M,South Crystal,North Michelle,South Dakota,USA,Deceased,29/10/2023,N/A
1353,US-449194,02/11/2023,57,,Lake Brandy,West Nathanielbury,New York,USA,Hospitalized,07/05/2023,N/A
1354,US-119168,17/06/2023,,F,South Michelle,New Thomas,Georgia,USA,Recovered,07/09/2023,N/A
1355,US-817495,03/01/2023,44,F,Lake Biancastad,Cunninghamstad,Nebraska,USA,Hospitalized,29/11/2023,N/A
1356,US-249804,20/05/2023,52,M,East Kristi,Franklinside,Arizona,USA,Hospitalized,01/12/2023,N/A
1357,US-557522,12/09/2023,,F,South Gail,Grayfort,Massachusetts,USA,Deceased,01/06/2023,N/A
1358,US-308307,25/08/2023,92,F,Matthewston,Wernerchester,California,USA,Deceased,14/02/2023,N/A
1359,US-78528,24/04/2023,,F,Lake Patrickton,Jamesport,Arkansas,USA,Recovered,18/03/2023,N/A
1360,US-401016,21/01/2023,,,New Juliefort,Nicoleville,Delaware,USA,Deceased,25/05/2023,N/A
1361,US-598414,18/07/2023,74,M,Port Anna,East Sharon,New Mexico,USA,Hospitalized,05/03/2023,N/A
1362,US-494429,22/05/2023,,F,Allisonside,Meganview,Iowa,USA,Hospitalized,30/07/2023,N/A
1363,US-328216,22/01/2023,,F,Haydenland,South Jamesville,New Mexico,USA,Hospitalized,15/01/2023,N/A
1364,US-963012,27/11/2023,99,M,North Kevin,West Juliaberg,Delaware,USA,Recovered,28/09/2023,N/A
1365,US-967111,25/04/2023,52,M,New Scottton,Randallstad,California,USA,Recovered,31/10/2023,N/A
1366,US-68183,12/03/2023,,F,Batesshire,Sanchezport,Nevada,USA,Recovered,25/08/2023,N/A
1367,US-227291,18/04/2023,,F,Port Austinton,West Marciafort,New York,USA,Recovered,21/04/2023,N/A
1368,US-914927,06/06/2023,7,F,East Amber,Port Hannah,New Mexico,USA,Recovered,16/05/2023,N/A
1369,US-172257,04/06/2023,,F,Brownchester,East Katherinefurt,Wyoming,USA,Hospitalized,14/06/2023,N/A
1370,US-519485,24/10/2023,18,F,South Jefferyville,Johnsonberg,Illinois,USA,Deceased,05/02/2023,N/A
1371,US-755482,10/01/2023,49,M,East Charles,Mclaughlinland,New York,USA,Deceased,27/06/2023,N/A
1372,US-126474,31/12/2022,37,,West Ricky,West Tasha,New Jersey,USA,Hospitalized,25/10/2023,N/A
1373,US-720700,12/02/2023,88,F,West Kathleenchester,East Scottmouth,California,USA,Recovered,23/01/2023,N/A
1374,US-424607,18/04/2023,25,,Richardbury,North Lauramouth,Iowa,USA,Deceased,22/09/2023,N/A
1375,US-917546,26/07/2023,11,F,Port Jaredmouth,Kellyport,Nebraska,USA,Recovered,19/10/2023,N/A
1376,US-797297,09/03/2023,26,M,Sarashire,Huffmanshire,Illinois,USA,Hospitalized,28/11/2023,N/A
1377,US-902037,14/12/2022,52,M,Reynoldsstad,North Christopherfort,Colorado,USA,Recovered,09/09/2023,N/A
1378,US-848037,13/11/2023,39,,East Jenniferport,West Jason,Ohio,USA,Recovered,02/09/2023,N/A
1379,US-105320,13/01/2023,17,,North Dwayneport,East Anthonyfurt,Iowa,USA,Hospitalized,05/10/2023,N/A
1380,US-817550,02/02/2023,46,F,East Tanyaberg,South Michael,Michigan,USA,Deceased,10/05/2023,N/A
1381,US-752134,02/08/2023,,,Hayeston,Hunterton,New Mexico,USA,Recovered,15/03/2023,N/A
1382,US-337078,09/07/2023,,F,Fosterberg,Port Jillian,Washington,USA,Hospitalized,11/12/2022,N/A
1383,US-436611,22/01/2023,14,M,Danielchester,Emilyport,Florida,USA,Deceased,07/02/2023,N/A
1384,US-36638,10/06/2023,49,M,Caldwellmouth,West Robertville,New Mexico,USA,Hospitalized,30/11/2023,N/A
1385,US-799890,22/10/2023,36,,East Clayton,West Brandonberg,Louisiana,USA,Deceased,28/05/2023,N/A
1386,US-94040,24/11/2023,12,F,Zacharymouth,Adamsland,Iowa,USA,Recovered,07/04/2023,N/A
1387,US-67735,16/10/2023,,M,Powellberg,New Craig,Idaho,USA,Hospitalized,13/07/2023,N/A
1388,US-492108,28/03/2023,19,,Port Amanda,Port Charlesfort,Nebraska,USA,Deceased,15/10/2023,N/A
1389,US-903636,31/05/2023,76,F,Johnsonside,Lake Donaldstad,Kentucky,USA,Hospitalized,10/01/2023,N/A
1390,US-654283,01/01/2023,69,F,North Christine,Herrerashire,California,USA,Recovered,01/04/2023,N/A
1391,US-414495,06/03/2023,,M,New Samantha,South Melaniehaven,Minnesota,USA,Recovered,03/03/2023,N/A
1392,US-707652,26/03/2023,56,M,Christopherborough,New Jamesfort,Missouri,USA,Hospitalized,13/05/2023,N/A
1393,US-596596,05/07/2023,,M,Bassmouth,Julianshire,Florida,USA,Recovered,18/07/2023,N/A
1394,US-197578,21/12/2022,72,F,Horneberg,West Melanie,Tennessee,USA,Recovered,11/05/2023,N/A
1395,US-140640,02/01/2023,40,M,Grahamside,East Christina,Washington,USA,Hospitalized,03/12/2023,N/A
1396,US-55524,03/07/2023,17,M,Christinamouth,Lake Josephchester,Rhode Island,USA,Deceased,09/11/2023,N/A
1397,US-332431,09/11/2023,5,F,East Reginald,Davidhaven,Illinois,USA,Hospitalized,21/03/2023,N/A
1398,US-545746,19/02/2023,,F,Steveburgh,Cameronmouth,North Carolina,USA,Deceased,06/05/2023,N/A
1399,US-224110,10/02/2023,39,F,Michaelborough,Christinafurt,Nebraska,USA,Hospitalized,14/05/2023,N/A
1400,US-769069,03/10/2023,54,M,Port Angelicabury,West Michael,Georgia,USA,Deceased,14/01/2023,N/A
1401,US-983057,09/10/2023,,F,Lake Thomas,West Laurastad,Maine,USA,Deceased,28/04/2023,N/A
1402,US-148979,12/12/2022,,M,Wellsberg,Port Joseph,Illinois,USA,Hospitalized,16/10/2023,N/A
1403,US-716973,05/10/2023,,F,West Kari,Lake Nicole,Maine,USA,Hospitalized,16/02/2023,N/A
1404,US-249185,05/01/2023,,M,East Stevenfurt,Myersfort,Nebraska,USA,Hospitalized,01/12/2023,N/A
1405,US-112406,12/06/2023,,M,South Angela,Hillmouth,West Virginia,USA,Hospitalized,16/07/2023,N/A
1406,US-918692,13/04/2023,,M,Vanessamouth,Cunninghammouth,Indiana,USA,Recovered,22/02/2023,N/A
1407,US-323902,19/12/2022,35,M,Cathystad,Hallhaven,Iowa,USA,Recovered,06/04/2023,N/A
1408,US-752382,03/05/2023,35,M,Washingtontown,Lake Ronaldhaven,New Hampshire,USA,Recovered,24/08/2023,N/A
1409,US-525958,16/04/2023,1,M,Campbellmouth,Jessicaton,Alabama,USA,Hospitalized,09/12/2023,N/A
1410,US-355883,27/06/2023,15,M,Michaelton,Omarfort,West Virginia,USA,Recovered,01/06/2023,N/A
1411,US-775993,20/10/2023,23,M,Josephmouth,New Aprilborough,Minnesota,USA,Recovered,23/11/2023,N/A
1412,US-591727,15/05/2023,66,M,Shelleyside,Ericaborough,Georgia,USA,Hospitalized,17/12/2022,N/A
1413,US-900968,06/08/2023,,M,Lindachester,Masonland,South Dakota,USA,Recovered,25/03/2023,N/A
1414,US-82145,14/10/2023,24,F,Rayland,Danielfort,Florida,USA,Recovered,01/11/2023,N/A
1415,US-46734,15/11/2023,32,,East Christopher,West Andrew,Kentucky,USA,Recovered,18/11/2023,N/A
1416,US-640372,07/01/2023,19,,East Michelleberg,North Renee,West Virginia,USA,Deceased,02/06/2023,N/A
1417,US-26045,17/02/2023,79,M,South Vanessa,Foxstad,Missouri,USA,Deceased,07/07/2023,N/A
1418,US-316696,27/01/2023,,M,Michaelfurt,East Sarahville,Wisconsin,USA,Recovered,02/01/2023,N/A
1419,US-964420,01/11/2023,81,F,Davidtown,Josephshire,Missouri,USA,Deceased,15/02/2023,N/A
1420,US-527457,20/01/2023,,,Port Monicafort,Barryside,Georgia,USA,Recovered,03/04/2023,N/A
1421,US-486079,28/03/2023,,M,Port Jennaview,Ashleymouth,Indiana,USA,Recovered,25/11/2023,N/A
1422,US-991245,26/03/2023,63,F,Thomastown,West Raytown,New Mexico,USA,Recovered,24/07/2023,N/A
1423,US-161431,21/12/2022,,F,Michaelmouth,Stephanieview,Vermont,USA,Deceased,08/09/2023,N/A
1424,US-414482,29/07/2023,78,F,Georgeborough,Robbinsview,California,USA,Deceased,19/04/2023,N/A
1425,US-722348,05/07/2023,34,F,Port Samantha,South Andrewton,Florida,USA,Hospitalized,16/02/2023,N/A
1426,US-290179,16/06/2023,48,M,Port Ericstad,East Jessicabury,Florida,USA,Deceased,06/04/2023,N/A
1427,US-494059,18/06/2023,39,F,Raymondborough,Moraleschester,California,USA,Hospitalized,10/01/2023,N/A
1428,US-975841,09/10/2023,75,M,Lake Spencerstad,South Keithfurt,Ohio,USA,Deceased,05/08/2023,N/A
1429,US-275236,16/09/2023,79,M,South Jason,Port Billy,Wyoming,USA,Hospitalized,13/10/2023,N/A
1430,US-396545,22/01/2023,,,Jennamouth,Justintown,Mississippi,USA,Deceased,01/01/2023,N/A
1431,US-92256,23/02/2023,2,M,Ericaberg,Sanchezfurt,Hawaii,USA,Deceased,17/02/2023,N/A
1432,US-157709,30/01/2023,4,M,North Chadside,Harmonchester,Utah,USA,Deceased,03/06/2023,N/A
1433,US-968840,02/07/2023,83,,Davidton,Cookport,Connecticut,USA,Hospitalized,10/03/2023,N/A
1434,US-907253,21/02/2023,,F,Ethantown,North Stevenbury,North Carolina,USA,Hospitalized,13/12/2022,N/A
1435,US-111273,04/10/2023,38,M,New Phillip,Jeremyburgh,South Dakota,USA,Hospitalized,12/04/2023,N/A
1436,US-138523,09/01/2023,,,Medinaberg,Conradport,Kansas,USA,Recovered,01/06/2023,N/A
1437,US-51974,09/03/2023,,F,New Abigail,South Eric,Alaska,USA,Hospitalized,04/04/2023,N/A
1438,US-413623,16/08/2023,,M,North Charles,Webbville,Vermont,USA,Hospitalized,22/05/2023,N/A
1439,US-139730,06/11/2023,77,M,Pennymouth,Sabrinabury,Oregon,USA,Recovered,16/10/2023,N/A
1440,US-482318,29/09/2023,,M,Castillomouth,Lake Lisamouth,Maine,USA,Deceased,08/12/2023,N/A
1441,US-970973,26/03/2023,62,F,Jenniferberg,Brianbury,Minnesota,USA,Hospitalized,05/06/2023,N/A
1442,US-724564,07/01/2023,55,M,West Ronald,New Williamview,Maine,USA,Recovered,16/02/2023,N/A
1443,US-376717,30/12/2022,16,F,Port Jennifermouth,North David,New Mexico,USA,Hospitalized,22/07/2023,N/A
1444,US-341820,10/09/2023,,F,Mirandashire,Vincentbury,California,USA,Hospitalized,12/10/2023,N/A
1445,US-485256,22/03/2023,,M,North Johnberg,East Alexisberg,North Carolina,USA,Recovered,18/08/2023,N/A
1446,US-302247,09/01/2023,,M,New Karenfort,West Jenna,Wyoming,USA,Hospitalized,25/04/2023,N/A
1447,US-748683,12/04/2023,21,F,South Earlmouth,Rodriguezville,Nevada,USA,Deceased,23/02/2023,N/A
1448,US-938014,31/08/2023,98,M,North Lisa,Leemouth,Delaware,USA,Hospitalized,11/09/2023,N/A
1449,US-331852,02/05/2023,37,M,New Jacquelinemouth,Chelseashire,Maryland,USA,Hospitalized,01/07/2023,N/A
1450,US-721083,09/05/2023,60,M,Vargasbury,Mcdanielshire,New York,USA,Recovered,21/07/2023,N/A
1451,US-644360,07/02/2023,,F,Lake Zachary,East Michele,North Dakota,USA,Deceased,02/07/2023,N/A
1452,US-649747,08/01/2023,26,F,Lake Jeffrey,West Samanthachester,Vermont,USA,Hospitalized,23/03/2023,N/A
1453,US-287329,15/09/2023,57,F,West Kimberlyview,West Barbaramouth,Texas,USA,Deceased,24/06/2023,N/A
1454,US-974129,20/04/2023,48,M,East Michaelburgh,West Francisco,Alabama,USA,Recovered,29/08/2023,N/A
1455,US-111635,12/12/2022,69,F,Jakeland,Timfort,Ohio,USA,Deceased,04/09/2023,N/A
1456,US-255550,20/02/2023,,F,North Kristenhaven,South Michael,Maryland,USA,Recovered,08/07/2023,N/A
1457,US-372968,19/02/2023,43,,Edwardsmouth,Lake Dustinmouth,Idaho,USA,Recovered,07/04/2023,N/A
1458,US-247994,23/05/2023,,M,Smithbury,Sharonhaven,North Carolina,USA,Hospitalized,23/12/2022,N/A
1459,US-742220,01/12/2023,93,M,Youngview,South Carol,Georgia,USA,Recovered,10/10/2023,N/A
1460,US-943507,19/01/2023,46,M,North Perryfurt,Lake Nicole,West Virginia,USA,Hospitalized,13/05/2023,N/A
1461,US-665712,25/01/2023,82,F,Josephland,Vasquezmouth,Michigan,USA,Deceased,14/09/2023,N/A
1462,US-483340,29/04/2023,26,M,Rebekahshire,New Brittanyberg,Pennsylvania,USA,Hospitalized,06/11/2023,N/A
1463,US-497848,25/08/2023,97,M,East Josephberg,North Isaacshire,South Carolina,USA,Deceased,23/06/2023,N/A
1464,US-662096,15/07/2023,24,F,Nathanland,West Hector,Michigan,USA,Recovered,21/02/2023,N/A
1465,US-268383,06/02/2023,15,F,Monroefort,West Bonnieshire,Indiana,USA,Deceased,30/11/2023,N/A
1466,US-478832,31/08/2023,,,Wellsfurt,Amberside,New Hampshire,USA,Hospitalized,27/04/2023,N/A
1467,US-423675,15/11/2023,30,F,Juliehaven,Jeremyhaven,Iowa,USA,Deceased,30/04/2023,N/A
1468,US-694104,07/06/2023,98,M,New Deanna,West Joshua,Utah,USA,Deceased,05/01/2023,N/A
1469,US-194193,28/09/2023,,M,Lake Bradleyside,Lake Frances,Florida,USA,Recovered,03/09/2023,N/A
1470,US-451073,27/11/2023,,M,Johnsonhaven,North Sherry,Iowa,USA,Deceased,28/05/2023,N/A
1471,US-602550,02/05/2023,37,M,Frazierville,South Scott,Hawaii,USA,Recovered,24/02/2023,N/A
1472,US-261104,01/02/2023,,M,Kristinfort,North Joseph,Nebraska,USA,Recovered,03/06/2023,N/A
1473,US-826035,27/02/2023,,F,Port Lauramouth,East Melinda,Maine,USA,Deceased,14/04/2023,N/A
1474,US-131958,18/01/2023,7,F,Lake Debbie,New Mary,Montana,USA,Deceased,13/11/2023,N/A
1475,US-319943,22/03/2023,,M,Port Nicholeton,Jenniferfort,Nebraska,USA,Deceased,02/02/2023,N/A
1476,US-962431,07/09/2023,72,M,Kellyfort,Lake John,California,USA,Hospitalized,22/11/2023,N/A
1477,US-720536,23/09/2023,,,Johnsonshire,New Thomasshire,Louisiana,USA,Deceased,17/03/2023,N/A
1478,US-781013,15/05/2023,70,F,Smithhaven,Caldwellview,Montana,USA,Hospitalized,25/11/2023,N/A
1479,US-113070,18/09/2023,22,M,North Jason,East Michael,Idaho,USA,Hospitalized,24/10/2023,N/A
1480,US-165109,08/05/2023,9,M,South Rebecca,West Zachary,Illinois,USA,Deceased,01/12/2023,N/A
1481,US-417059,22/10/2023,31,F,Phillipsview,Paynemouth,New Mexico,USA,Hospitalized,29/07/2023,N/A
1482,US-849689,23/09/2023,30,M,East Megan,Hollowayland,Pennsylvania,USA,Hospitalized,03/01/2023,N/A
1483,US-54750,30/05/2023,93,,North Maureenchester,Christinafort,Virginia,USA,Deceased,30/06/2023,N/A
1484,US-958891,09/06/2023,74,F,Daniellebury,Erikland,Louisiana,USA,Recovered,11/03/2023,N/A
1485,US-624105,14/12/2022,94,F,Jeffreyhaven,East Vickiberg,Missouri,USA,Deceased,02/02/2023,N/A
1486,US-345627,18/08/2023,14,F,Alexanderborough,Marieville,Minnesota,USA,Recovered,05/04/2023,N/A
1487,US-97674,16/04/2023,92,M,Christinehaven,Bethfurt,Alaska,USA,Hospitalized,30/10/2023,N/A
1488,US-11280,26/05/2023,,F,Schaeferside,Lake Sueburgh,Ohio,USA,Recovered,14/09/2023,N/A
1489,US-995640,14/05/2023,18,M,Parkerview,Josephview,Nevada,USA,Hospitalized,06/02/2023,N/A
1490,US-82202,19/10/2023,57,M,Hallfort,East Cindymouth,Kansas,USA,Deceased,07/07/2023,N/A
1491,US-32873,22/10/2023,84,M,Stevensbury,Melanieton,New Jersey,USA,Deceased,14/04/2023,N/A
1492,US-505326,26/01/2023,,M,South Sonya,New Jeffreyshire,Rhode Island,USA,Deceased,25/06/2023,N/A
1493,US-602784,01/06/2023,68,F,Lake Rodney,Chanstad,Massachusetts,USA,Hospitalized,02/10/2023,N/A
1494,US-302563,09/02/2023,34,F,North Nicholas,Mendezport,Ohio,USA,Deceased,16/01/2023,N/A
1495,US-585731,03/07/2023,,F,Millerfort,Port Kyle,New Hampshire,USA,Deceased,31/05/2023,N/A
1496,US-705201,24/01/2023,,M,Lake Megan,Bobbychester,Delaware,USA,Hospitalized,05/09/2023,N/A
1497,US-823002,31/01/2023,12,F,East Michelleside,Matthewburgh,Oregon,USA,Recovered,03/08/2023,N/A
1498,US-812833,29/09/2023,,,Wagnerstad,Craigtown,Georgia,USA,Recovered,06/08/2023,N/A
1499,US-912927,25/09/2023,49,,Danielside,Garyberg,Arkansas,USA,Deceased,17/01/2023,N/A
1500,US-125127,06/07/2023,67,F,Leemouth,Port Karenview,Oklahoma,USA,Recovered,23/10/2023,N/A
1501,US-636539,07/03/2023,43,M,Kimberlyport,Jonesfurt,Tennessee,USA,Hospitalized,25/11/2023,N/A
1502,US-188010,16/12/2022,11,F,Joantown,South Sara,Idaho,USA,Deceased,06/03/2023,N/A
1503,US-633596,24/06/2023,,M,Garymouth,Charlesland,Iowa,USA,Hospitalized,27/03/2023,N/A
1504,US-661578,10/08/2023,,M,Katelynborough,New Natalieborough,North Dakota,USA,Recovered,04/09/2023,N/A
1505,US-817896,13/09/2023,86,F,Danielberg,Greenfurt,Rhode Island,USA,Deceased,08/06/2023,N/A
1506,US-784409,11/09/2023,,M,Luceroberg,Nicholasstad,Florida,USA,Hospitalized,22/03/2023,N/A
1507,US-673343,28/12/2022,74,F,West Christopherhaven,North Paulberg,Louisiana,USA,Recovered,20/04/2023,N/A
1508,US-591765,28/11/2023,85,M,Port Allenview,New Richardtown,Oklahoma,USA,Deceased,26/05/2023,N/A
1509,US-969083,17/08/2023,,F,Veronicafurt,North Scottborough,Washington,USA,Recovered,26/04/2023,N/A
1510,US-843871,30/06/2023,,F,East Christopher,South Michele,Kansas,USA,Recovered,07/06/2023,N/A
1511,US-830224,19/02/2023,79,F,South Karen,Jennaberg,Washington,USA,Hospitalized,22/02/2023,N/A
1512,US-546049,21/12/2022,,M,Taylorhaven,Hendersonshire,Iowa,USA,Recovered,12/05/2023,N/A
1513,US-994930,21/03/2023,,M,New Patrickchester,Davidmouth,Kansas,USA,Recovered,16/06/2023,N/A
1514,US-86618,21/10/2023,28,F,Kennethburgh,Robersonside,South Carolina,USA,Deceased,05/04/2023,N/A
1515,US-122290,16/02/2023,8,F,Lake Michael,New Markborough,Maryland,USA,Hospitalized,08/05/2023,N/A
1516,US-670163,12/11/2023,,F,Jennifermouth,Brittanytown,North Dakota,USA,Recovered,14/08/2023,N/A
1517,US-117573,30/11/2023,58,F,West Elizabethfort,Jasonstad,Texas,USA,Hospitalized,23/02/2023,N/A
1518,US-926465,07/04/2023,,M,Lake Abigailburgh,Hillland,Mississippi,USA,Recovered,22/07/2023,N/A
1519,US-955804,23/09/2023,,F,North Juan,West Jason,Maryland,USA,Hospitalized,02/11/2023,N/A
1520,US-713978,31/01/2023,26,M,Charlesborough,Poolemouth,South Dakota,USA,Hospitalized,21/06/2023,N/A
1521,US-769883,16/08/2023,95,M,East Blakestad,Antoniofurt,Ohio,USA,Recovered,30/04/2023,N/A
1522,US-108916,04/11/2023,,F,East Patricia,Jamesbury,Texas,USA,Recovered,22/10/2023,N/A
1523,US-95646,17/11/2023,,M,New Michael,Aaronfort,Kansas,USA,Deceased,09/12/2023,N/A
1524,US-933883,19/09/2023,,F,East Emilyfurt,Longview,Iowa,USA,Deceased,28/03/2023,N/A
1525,US-259344,26/10/2023,87,M,Mayport,New Josephview,Florida,USA,Hospitalized,08/06/2023,N/A
1526,US-957888,11/02/2023,17,,Perkinston,Lake Jessica,Wisconsin,USA,Recovered,03/01/2023,N/A
1527,US-967297,30/09/2023,,,Myershaven,Aguilarland,Colorado,USA,Hospitalized,21/03/2023,N/A
1528,US-853130,20/09/2023,,,Patriciamouth,Alexanderton,Arizona,USA,Hospitalized,31/03/2023,N/A
1529,US-353142,13/04/2023,39,M,Port Maryport,New Samanthaton,Florida,USA,Recovered,06/11/2023,N/A
1530,US-868784,04/12/2023,93,F,Port Cristinaton,Rodriguezborough,Maryland,USA,Recovered,22/12/2022,N/A
1531,US-804004,27/09/2023,75,M,Karinaport,Port Kennethchester,Iowa,USA,Recovered,07/09/2023,N/A
1532,US-738375,18/05/2023,97,,Penaville,Port Antonio,Massachusetts,USA,Recovered,17/03/2023,N/A
1533,US-508144,18/08/2023,67,F,Paulborough,Angeltown,Minnesota,USA,Deceased,04/04/2023,N/A
1534,US-748943,30/01/2023,,M,West Christinaville,South Leslieborough,Arizona,USA,Recovered,17/05/2023,N/A
1535,US-478817,18/11/2023,96,F,Clayport,Donnaborough,New York,USA,Deceased,12/09/2023,N/A
1536,US-540472,27/09/2023,44,M,Port Tyler,Osbornehaven,Wisconsin,USA,Hospitalized,25/09/2023,N/A
1537,US-976297,14/10/2023,59,M,West William,Jessemouth,West Virginia,USA,Hospitalized,07/10/2023,N/A
1538,US-18808,27/12/2022,97,M,Chadborough,Franklinhaven,Wisconsin,USA,Recovered,12/06/2023,N/A
1539,US-589083,18/09/2023,25,M,Lake Nathan,South Joshuashire,Rhode Island,USA,Deceased,29/06/2023,N/A
1540,US-482997,09/08/2023,,,Port Stanleytown,Davisborough,Louisiana,USA,Hospitalized,20/11/2023,N/A
1541,US-171535,17/06/2023,,M,South Jerry,New Daniel,Kentucky,USA,Hospitalized,02/04/2023,N/A
1542,US-662571,04/05/2023,28,F,Moodyhaven,Combsmouth,Hawaii,USA,Hospitalized,02/01/2023,N/A
1543,US-961326,20/08/2023,78,F,Haroldfurt,East Chadchester,Kansas,USA,Hospitalized,10/04/2023,N/A
1544,US-870918,29/08/2023,,F,South Jenniferfurt,Pearsonburgh,New Hampshire,USA,Recovered,10/03/2023,N/A
1545,US-550293,07/12/2023,,F,Port Glenmouth,Tinaborough,California,USA,Hospitalized,14/05/2023,N/A
1546,US-591855,15/12/2022,14,M,Annport,Reyesmouth,Tennessee,USA,Deceased,11/03/2023,N/A
1547,US-130092,24/05/2023,13,M,Port Katherinemouth,North Edward,Pennsylvania,USA,Recovered,22/04/2023,N/A
1548,US-998261,30/06/2023,,M,Smithport,East Connieburgh,Georgia,USA,Deceased,05/07/2023,N/A
1549,US-80081,28/06/2023,,M,Martinton,Prattfort,New Jersey,USA,Hospitalized,28/01/2023,N/A
1550,US-465048,29/07/2023,36,,South Valerie,Lake Gloriatown,Nevada,USA,Recovered,25/10/2023,N/A
1551,US-343393,12/06/2023,55,M,Kellyborough,Port Julie,Nevada,USA,Recovered,05/01/2023,N/A
1552,US-666691,10/05/2023,3,M,South Patricia,Michaelside,Maine,USA,Deceased,20/08/2023,N/A
1553,US-871446,22/10/2023,94,,South Keithport,Port Brandonberg,Rhode Island,USA,Recovered,12/01/2023,N/A
1554,US-261196,04/10/2023,46,F,West Jamie,Warnermouth,Mississippi,USA,Deceased,07/07/2023,N/A
1555,US-388971,09/04/2023,58,M,New Kevinborough,East Marychester,West Virginia,USA,Recovered,29/05/2023,N/A
1556,US-940229,02/03/2023,,M,Davismouth,South Kevinside,Tennessee,USA,Hospitalized,20/12/2022,N/A
1557,US-87190,28/04/2023,,F,Katieburgh,New Justin,Massachusetts,USA,Hospitalized,13/02/2023,N/A
1558,US-287340,12/06/2023,94,F,North Donaldchester,Jenkinsview,Rhode Island,USA,Hospitalized,26/03/2023,N/A
1559,US-606700,31/03/2023,56,F,Lake Michellefort,Luisville,California,USA,Deceased,07/10/2023,N/A
1560,US-208114,27/11/2023,11,M,Jonesfort,Maloneborough,South Dakota,USA,Recovered,08/01/2023,N/A
1561,US-616532,16/11/2023,44,F,New Jessicaburgh,Ochoamouth,Rhode Island,USA,Deceased,08/08/2023,N/A
1562,US-278854,17/06/2023,48,M,East Brianborough,North Brittany,North Carolina,USA,Hospitalized,31/07/2023,N/A
1563,US-451005,25/07/2023,49,M,North Matthewport,Obrienside,Maine,USA,Deceased,28/07/2023,N/A
1564,US-266757,06/06/2023,37,F,Evansview,Grimesland,Massachusetts,USA,Recovered,26/07/2023,N/A
1565,US-984757,05/06/2023,76,M,Brandibury,Lake Jaredfort,Missouri,USA,Deceased,05/04/2023,N/A
1566,US-189339,20/02/2023,,M,Lake Rachel,South Theresaton,Kentucky,USA,Recovered,12/04/2023,N/A
